Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT35,OUT018,2479.7815
FDI48,OUT046,795.0485
DRC24,OUT019,380.03384
NCZ05,OUT017,1646.5841
FDJ57,OUT049,3141.6975
FDX11,OUT017,3140.407
FDE09,OUT035,1787.7518
NCK06,OUT049,2000.9192
DRE37,OUT017,3140.407
FDV56,OUT046,1651.024
FDY43,OUT017,2709.4954
FDV35,OUT013,2426.5056
FDF05,OUT019,850.1307
FDA36,OUT035,3081.2537
FDS13,OUT027,5948.325
FDU47,OUT013,2116.0364
FDI36,OUT010,524.73285
FDH48,OUT046,1358.0298
FDZ14,OUT013,2018.1003
FDS46,OUT013,2018.1003
FDE21,OUT017,1872.3767
FDA26,OUT049,3696.7002
FDV12,OUT046,1622.4614
FDL46,OUT019,341.8422
FDN57,OUT013,2116.0364
NCJ18,OUT017,1872.3767
FDO36,OUT045,2866.2761
FDX55,OUT018,3084.8403
FDT25,OUT019,320.0988
FDD16,OUT049,1158.5757
NCX18,OUT013,3129.8103
NCG55,OUT018,1678.5786
NCV18,OUT049,1370.7947
NCS18,OUT035,1667.1196
FDC37,OUT045,1651.024
FDE47,OUT046,2045.6865
DRG49,OUT019,538.8665
FDC39,OUT049,3498.247
FDH24,OUT019,262.376
FDV39,OUT027,4767.708
NCL17,OUT045,2143.622
NCY53,OUT035,1904.3445
FDH52,OUT013,1027.1273
NCD19,OUT018,761.25116
FDI44,OUT046,1145.8108
DRD49,OUT027,5979.883
FDN08,OUT035,1904.3445
FDO20,OUT027,5918.0034
FDY02,OUT046,3957.8713
FDX23,OUT045,1491.1425
FDX01,OUT017,1872.3767
FDH20,OUT027,2533.6448
NCX41,OUT017,3500.6362
FDD21,OUT027,2964.1086
DRH11,OUT019,167.96484
DRE60,OUT018,3388.1558
FDB10,OUT013,3885.4878
FDH38,OUT013,1860.6627
NCL07,OUT018,519.9521
FDD48,OUT046,1888.2489
NCT54,OUT027,2533.6448
FDF32,OUT027,5224.241
DRH51,OUT045,1358.0298
DRG03,OUT035,2477.6423
NCY42,OUT019,358.9475
FDH32,OUT017,1522.5186
NCJ06,OUT027,3025.813
FDH47,OUT027,2533.6448
FDZ08,OUT018,1250.7438
FDK16,OUT017,1522.5186
DRG01,OUT018,1028.9001
NCM53,OUT027,2629.8525
NCB07,OUT035,3142.925
NCZ06,OUT035,3878.6985
FDU48,OUT049,2115.9363
NCB55,OUT027,1678.3806
FDP15,OUT013,3985.9126
FDF17,OUT046,3118.4475
NCN06,OUT049,2647.9094
DRM48,OUT018,572.7421
FDH10,OUT046,2963.0957
FDC60,OUT018,1260.8502
FDE35,OUT018,797.2847
DRI23,OUT013,2569.3628
NCR38,OUT013,3859.7727
FDP04,OUT035,990.62427
NCW17,OUT045,2103.1714
FDX34,OUT017,2029.8143
NCK53,OUT045,1526.9585
NCO54,OUT010,190.30374
NCH55,OUT046,2063.398
FDT44,OUT027,2964.1086
DRG49,OUT046,3868.0842
FDX46,OUT010,190.30374
DRG36,OUT049,2869.1553
FDU37,OUT049,1312.5848
FDK10,OUT049,3141.6975
DRF37,OUT027,5985.378
FDC44,OUT035,1883.3711
FDP15,OUT046,3988.193
FDZ27,OUT027,1316.242
FDY22,OUT019,343.01688
DRG51,OUT035,2690.0845
FDN58,OUT045,3841.531
FDW01,OUT049,2466.8567
FDX24,OUT018,1325.7664
FDO51,OUT017,722.76404
FDJ52,OUT027,4058.414
NCY06,OUT010,340.55634
FDE20,OUT018,2434.8289
FDT23,OUT010,259.06842
FDQ51,OUT046,795.0485
FDE35,OUT046,936.88696
FDB46,OUT013,3468.6885
NCG19,OUT035,3808.512
NCL06,OUT018,3550.9028
FDT36,OUT019,60.387985
FDC56,OUT049,2058.4514
FDJ26,OUT049,3498.247
FDZ59,OUT017,2709.4954
FDV11,OUT027,4611.5874
FDR13,OUT010,364.18106
FDI15,OUT018,4033.799
FDF47,OUT018,3179.173
NCB54,OUT019,318.21747
NCK19,OUT027,5224.241
FDX16,OUT017,2445.6746
FDL50,OUT045,2063.398
NCE31,OUT035,689.3073
DRJ01,OUT049,2647.9094
FDE22,OUT013,2569.4507
FDY20,OUT019,265.9807
NCO14,OUT045,699.7455
NCR50,OUT017,2445.6746
DRM47,OUT017,3140.407
FDO27,OUT010,347.8133
FDJ20,OUT027,3253.3008
NCX17,OUT013,3660.7876
FDG59,OUT049,690.61523
FDD52,OUT045,1651.024
FDO48,OUT017,3733.8635
FDC59,OUT019,160.43103
FDS15,OUT018,1478.0403
FDB47,OUT035,3519.4985
FDV14,OUT019,277.40753
FDB27,OUT013,3112.139
FDA35,OUT035,2061.782
FDN51,OUT018,3629.3528
FDO39,OUT019,526.7629
FDB28,OUT049,3141.6975
DRJ25,OUT046,795.0485
FDH46,OUT027,2629.8525
FDI10,OUT045,2845.9053
FDU21,OUT018,527.02563
FDD09,OUT049,2928.6187
FDD10,OUT046,2866.2761
FDN31,OUT010,524.73285
FDA46,OUT018,2895.845
FDM56,OUT046,1651.024
FDF11,OUT010,641.85474
FDS32,OUT018,1831.8838
NCM06,OUT013,2426.5056
FDZ26,OUT045,3798.7358
FDO01,OUT013,1959.3256
FDJ46,OUT049,2869.1553
FDG26,OUT019,739.7813
FDZ38,OUT035,2869.4558
NCO55,OUT013,1634.8701
FDT60,OUT035,2061.782
FDW37,OUT049,1412.2494
NCK42,OUT018,3027.871
FDA45,OUT046,2701.9355
FDW55,OUT018,3629.3528
FDY44,OUT017,3140.407
FDQ31,OUT017,1344.5684
FDM09,OUT049,2869.1553
FDH12,OUT018,1519.7826
NCQ43,OUT035,1667.1196
FDT33,OUT035,2735.866
NCT41,OUT018,2182.8044
DRJ25,OUT010,169.11029
NCQ41,OUT046,3118.4475
NCN17,OUT049,1663.789
DRO35,OUT027,2964.1086
FDU27,OUT018,718.23517
FDY43,OUT027,4240.9023
FDG46,OUT035,1904.3445
DRL49,OUT018,2182.8044
NCB55,OUT049,922.33594
FDK28,OUT049,4094.948
FDO49,OUT045,795.0485
FDT03,OUT013,2974.4585
FDW33,OUT027,2629.8525
FDR02,OUT035,1787.7518
FDF50,OUT013,3112.139
FDA40,OUT018,1260.8502
NCT53,OUT018,2353.372
FDY60,OUT035,2167.1726
FDP44,OUT027,2629.8525
NCQ50,OUT045,3435.9045
NCC30,OUT017,2884.702
FDQ60,OUT018,1768.1603
FDG41,OUT046,1651.024
FDQ03,OUT046,3798.7358
FDM03,OUT045,1651.024
FDZ51,OUT018,1325.7664
DRF51,OUT035,686.2076
FDF39,OUT017,4085.8777
FDW52,OUT035,2648.21
FDY22,OUT049,2466.8567
FDG14,OUT013,2426.5056
FDA57,OUT017,722.76404
FDL45,OUT019,338.39792
FDX28,OUT046,1526.9585
NCQ54,OUT013,2690.3264
FDH40,OUT045,1299.82
FDU52,OUT035,2620.5874
FDT60,OUT010,342.4377
FDK08,OUT045,1595.2643
FDN04,OUT049,2928.6187
FDE50,OUT013,3073.0464
FDI16,OUT049,807.8134
FDM50,OUT049,980.3641
NCV30,OUT049,991.9322
FDT44,OUT013,1860.6627
FDY60,OUT013,2426.5056
FDT56,OUT017,918.12085
FDV58,OUT018,2782.7957
FDU04,OUT013,2018.1003
NCN05,OUT027,5108.9023
FDI53,OUT018,2417.712
FDD34,OUT046,2624.6594
FDW47,OUT027,3216.7205
FDT51,OUT027,2927.1907
FDO27,OUT013,1510.8046
NCQ18,OUT018,1519.7826
NCW05,OUT013,1634.8701
FDI15,OUT010,730.6614
NCH43,OUT010,541.1345
FDT40,OUT049,2076.1628
NCG19,OUT017,3808.512
NCM30,OUT035,711.20245
FDB38,OUT017,2591.8296
FDB22,OUT046,2454.0918
FDC58,OUT046,699.7455
NCI29,OUT013,2075.5852
FDA23,OUT010,310.1641
DRG48,OUT013,2426.5056
FDV21,OUT013,2018.1003
NCG18,OUT019,339.74448
FDG40,OUT045,677.85034
FDU24,OUT018,1403.3247
FDA22,OUT049,2735.5654
FDY35,OUT046,795.0485
FDJ15,OUT045,3118.4475
NCW18,OUT018,3439.89
FDK56,OUT018,2918.4421
FDF44,OUT046,2103.1714
FDP51,OUT049,2000.9192
FDU22,OUT027,2964.1086
FDM28,OUT017,2893.801
NCL42,OUT046,3828.9917
FDJ15,OUT019,526.7629
FDI32,OUT018,1720.3209
DRL11,OUT046,2597.0369
DRO59,OUT018,1028.9001
FDA07,OUT019,320.0988
NCO53,OUT013,3112.139
FDO21,OUT045,3619.5186
FDW39,OUT045,2887.522
NCV17,OUT013,2075.5852
FDE22,OUT046,2597.0369
NCB06,OUT018,2367.4922
DRF48,OUT017,3140.407
FDB05,OUT013,4005.5967
FDP28,OUT027,5955.056
FDP23,OUT046,3474.997
NCS41,OUT018,2854.1023
FDS40,OUT018,519.9521
FDA16,OUT017,3508.8083
FDN20,OUT035,2739.076
FDF04,OUT027,6168.766
DRG36,OUT018,2476.5715
FDW16,OUT018,1325.7664
FDU09,OUT017,918.12085
FDW01,OUT046,2454.0918
FDB15,OUT045,3952.2283
NCJ17,OUT049,1370.7947
NCT18,OUT018,2854.1023
FDG16,OUT018,3126.583
FDP27,OUT017,3140.407
FDQ44,OUT027,3190.228
FDL50,OUT027,3253.351
FDW57,OUT027,4725.786
FDS34,OUT013,1860.6627
NCV30,OUT035,990.62427
FDD26,OUT018,2854.1023
FDA03,OUT045,2454.0918
FDS27,OUT018,2797.1328
FDM12,OUT013,3112.139
NCV42,OUT027,2795.844
NCS41,OUT046,3118.4475
FDN56,OUT018,1914.0773
DRK59,OUT046,3791.8667
NCG18,OUT046,1651.024
NCN26,OUT017,1872.3767
FDI60,OUT027,1709.1428
NCI43,OUT049,807.8134
NCL17,OUT049,2156.387
FDQ19,OUT019,644.0856
FDY43,OUT049,2735.5654
FDR36,OUT049,712.5104
FDJ58,OUT049,2869.1553
DRY23,OUT045,703.7193
FDK26,OUT027,4902.5015
DRH03,OUT045,1526.9585
FDC10,OUT010,359.75998
FDD23,OUT013,3112.139
FDP32,OUT045,2063.398
FDO31,OUT035,1311.2769
FDQ57,OUT013,2426.5056
FDX32,OUT027,3757.8406
FDC39,OUT027,5518.968
FDU55,OUT046,4071.698
FDL45,OUT013,2018.1003
DRK37,OUT049,3141.6975
FDK22,OUT013,3468.6885
DRG37,OUT027,3778.9343
FDK22,OUT017,3508.8083
DRH36,OUT018,980.3671
DRC36,OUT018,2568.4187
DRE03,OUT027,1175.4712
FDF34,OUT046,3048.604
FDZ22,OUT046,1347.9233
FDC44,OUT010,369.37094
FDN31,OUT027,5108.9023
FDO03,OUT017,3886.0325
FDA01,OUT049,922.33594
NCH42,OUT049,3864.781
FDF46,OUT018,1720.3209
DRL35,OUT046,703.7193
FDW46,OUT049,1043.0564
FDB58,OUT046,2143.622
FDD47,OUT018,2499.1687
NCO17,OUT045,1888.2489
FDJ26,OUT017,3508.8083
FDU37,OUT045,1299.82
